,author_id,avg1,avg2,count1,count2,avg1adj,avg2adj,countboth,weighting_factor,diff,diff_adj
88,Philippa Gregory,3.0991379310344827,3.892414372767388,232,4759,3.1486486486486487,4.263513513513513,148,0.0005572352097350497,-0.7932764417329055,-1.1148648648648645
538,Margret Rey,4.123404255319149,4.2364963503649635,470,685,4.175675675675675,4.385135135135135,148,0.0005572352097350497,-0.11309209504581474,-0.20945945945945965
173,Billie Letts,3.869598765432099,3.8102766798418974,2592,253,4.304054054054054,3.918918918918919,148,0.0005572352097350497,0.05932208559020147,0.38513513513513553
725,Russell Hoban,4.106060606060606,4.207964601769912,330,452,4.337837837837838,4.324324324324325,148,0.0005572352097350497,-0.1019039957093053,0.013513513513513153
633,Anna Banks,3.9775641025641026,3.9385474860335195,312,179,4.195945945945946,3.972972972972973,148,0.0005572352097350497,0.03901661653058319,0.2229729729729728
327,Michael   Lewis,4.09349593495935,4.2323759791122715,492,766,4.115646258503402,4.35374149659864,147,0.0005534701069665696,-0.13888004415292166,-0.23809523809523814
210,Kathleen Grissom,4.0624120131393715,4.248868778280543,2131,221,4.537414965986395,4.285714285714286,147,0.0005534701069665696,-0.1864567651411715,0.25170068027210935
15,Charlotte Brontë,4.033857198292588,3.6968325791855206,10308,221,4.639455782312925,3.7142857142857144,147,0.0005534701069665696,0.3370246191070674,0.925170068027211
131,Mario Puzo,4.266233766233766,3.8,2772,180,4.700680272108843,3.7687074829931975,147,0.0005534701069665696,0.4662337662337661,0.9319727891156457
343,Ken Follett,4.072752230610845,3.836909871244635,1457,233,4.156462585034014,3.9591836734693877,147,0.0005534701069665696,0.23584235936620956,0.19727891156462585
226,Mikhail Bulgakov,4.11520737327189,4.160077770576798,217,1543,4.171232876712328,4.568493150684931,146,0.0005497050041980896,-0.044870397304908494,-0.397260273972603
420,John Wyndham,3.9556354916067145,3.8872901678657072,834,417,4.178082191780822,4.027397260273973,146,0.0005497050041980896,0.06834532374100721,0.15068493150684947
985,Scott  Meyer,3.9116465863453813,3.966666666666667,249,150,4.165517241379311,3.9586206896551723,145,0.0005459399014296095,-0.05502008032128547,0.20689655172413834
445,Shirley Jackson,4.136531365313653,4.081206496519721,542,862,4.298611111111111,4.326388888888889,144,0.0005421747986611295,0.055324868793931614,-0.027777777777778567
859,Jeff Shaara,4.150837988826815,3.9530026109660574,179,383,4.145833333333333,4.201388888888889,144,0.0005421747986611295,0.19783537786075778,-0.055555555555556246
637,Liu Cixin,3.817180616740088,4.398692810457517,454,153,4.333333333333333,4.388888888888889,144,0.0005421747986611295,-0.5815121937174288,-0.055555555555556246
285,Eckhart Tolle,3.8959608323133414,4.165413533834586,817,266,4.291666666666667,4.284722222222222,144,0.0005421747986611295,-0.2694527015212449,0.006944444444444642
394,Donald Miller,3.8085106382978724,3.833095577746077,188,701,3.8819444444444446,4.416666666666667,144,0.0005421747986611295,-0.0245849394482045,-0.5347222222222223
756,Rob Thomas,3.8906752411575565,3.858695652173913,311,184,4.048611111111111,3.8680555555555554,144,0.0005421747986611295,0.03197958898364339,0.18055555555555536
59,Jay Asher,3.852165725047081,3.379194630872483,3186,298,4.1875,3.4583333333333335,144,0.0005421747986611295,0.4729710941745977,0.7291666666666665
247,Jonas Jonasson,3.72146847565842,3.6842105263157894,1253,266,4.323943661971831,3.732394366197183,142,0.0005346445931241693,0.0372579493426306,0.591549295774648
696,Marisa de los Santos,3.592326139088729,3.7945205479452055,417,365,3.971830985915493,3.9577464788732395,142,0.0005346445931241693,-0.20219440885647666,0.014084507042253502
425,Jane Green,3.416289592760181,3.3262987012987013,221,616,3.5531914893617023,3.7163120567375887,141,0.0005308794903556893,0.08999089146147954,-0.16312056737588643
114,Eric Carle,4.263657180242068,4.212389380530974,3057,226,4.588652482269503,4.283687943262412,141,0.0005308794903556893,0.051267799711093964,0.3049645390070914
155,Gary Paulsen,3.600334448160535,3.506172839506173,2392,162,4.198581560283688,3.517730496453901,141,0.0005308794903556893,0.09416160865436218,0.6808510638297869
490,Faye Perozich,4.058365758754864,3.9518900343642613,1028,291,4.5,4.042857142857143,140,0.0005271143875872091,0.10647572439060227,0.4571428571428573
780,Chelsea Cain,3.784660766961652,3.9190751445086707,339,173,4.064285714285714,3.9571428571428573,140,0.0005271143875872091,-0.13441437754701857,0.10714285714285676
868,Michael Teitelbaum,4.307359307359308,4.430769230769231,231,260,4.414285714285715,4.5285714285714285,140,0.0005271143875872091,-0.1234099234099233,-0.11428571428571388
827,Richard Kadrey,3.804123711340206,4.005988023952096,291,167,4.2,4.0285714285714285,140,0.0005271143875872091,-0.20186431261188975,0.1714285714285717
724,Michael Chabon,3.603217158176944,3.822857142857143,373,525,3.6906474820143886,4.0215827338129495,139,0.0005233492848187291,-0.21963998468019907,-0.33093525179856087
209,Nicola Yoon,3.956884561891516,4.156028368794326,719,282,4.122302158273381,4.172661870503597,139,0.0005233492848187291,-0.19914380690280975,-0.050359712230215514
588,Jean de Brunhoff,4.057142857142857,4.216867469879518,840,249,4.402877697841727,4.316546762589928,139,0.0005233492848187291,-0.15972461273666116,0.08633093525179891
617,Maeve Binchy,3.7604166666666665,3.9166666666666665,192,684,3.818840579710145,4.217391304347826,138,0.000519584182050249,-0.15625,-0.39855072463768115
86,Janet Evanovich,3.4541062801932365,3.862704309063893,207,3365,3.4855072463768115,4.405797101449275,138,0.000519584182050249,-0.40859802887065655,-0.9202898550724639
782,Ruth Reichl,4.0126903553299496,3.896,394,250,4.1521739130434785,3.963768115942029,138,0.000519584182050249,0.11669035532994965,0.18840579710144967
743,Julianne Donaldson,4.124137931034483,3.9710982658959537,290,173,4.355072463768116,4.028985507246377,138,0.000519584182050249,0.15303966513852885,0.32608695652173925
351,Arthur C. Clarke,3.9764419171405363,4.030188679245283,1231,265,4.211678832116788,4.131386861313868,137,0.000515819079281769,-0.053746762104746715,0.08029197080291972
906,Steve Berry,3.7442922374429224,3.809338521400778,219,257,3.846715328467153,3.927007299270073,137,0.000515819079281769,-0.06504628395785561,-0.08029197080291972
572,Ellen Schreiber,3.525714285714286,3.676829268292683,350,164,3.81021897810219,3.6350364963503647,137,0.000515819079281769,-0.15111498257839706,0.17518248175182505
292,Miguel Ruiz,3.9391304347826086,4.195454545454545,920,220,4.416058394160584,4.218978102189781,137,0.000515819079281769,-0.2563241106719367,0.1970802919708028
526,Aimee Carter,3.684049079754601,3.8398058252427183,326,206,4.029411764705882,3.8161764705882355,136,0.0005120539765132889,-0.15575674548811724,0.21323529411764675
876,Peter F. Hamilton,4.087121212121212,4.2976190476190474,264,168,4.4338235294117645,4.360294117647059,136,0.0005120539765132889,-0.21049783549783552,0.07352941176470562
571,Henning Mankell,3.7076023391812867,3.698492462311558,513,199,3.8970588235294117,3.7058823529411766,136,0.0005120539765132889,0.009109876869728861,0.19117647058823506
544,Peter Mayle,3.859437751004016,3.9659863945578233,747,294,4.272058823529412,3.9411764705882355,136,0.0005120539765132889,-0.10654864355380722,0.3308823529411766
503,Kate Jacobs,3.333710407239819,3.3295454545454546,884,176,3.786764705882353,3.338235294117647,136,0.0005120539765132889,0.004164952694364565,0.4485294117647056
198,Neal Stephenson,3.5454545454545454,4.024390243902439,198,2050,3.577777777777778,4.6,135,0.0005082888737448089,-0.47893569844789363,-1.0222222222222217
891,David Mitchell,3.939189189189189,3.83399209486166,296,253,4.177777777777778,3.962962962962963,135,0.0005082888737448089,0.10519709432752888,0.21481481481481524
577,Karen Cushman,3.66815144766147,3.696703296703297,449,455,3.888888888888889,3.8444444444444446,135,0.0005082888737448089,-0.028551849041826838,0.04444444444444429
864,Armistead Maupin,3.944927536231884,4.0131578947368425,345,152,4.207407407407407,4.051851851851852,135,0.0005082888737448089,-0.0682303585049584,0.155555555555555
705,Frank Beddor,3.807894736842105,3.8662420382165603,380,157,4.192592592592592,3.8962962962962964,135,0.0005082888737448089,-0.058347301374455096,0.29629629629629584
751,Elizabeth  George,4.0,4.076555023923445,323,209,4.246268656716418,4.134328358208955,134,0.0005045237709763288,-0.07655502392344538,0.1119402985074629
23,Yann Martel,3.8332186732186733,3.0,10175,239,4.447761194029851,2.9402985074626864,134,0.0005045237709763288,0.8332186732186733,1.5074626865671643
449,Chimamanda Ngozi Adichie,3.9749216300940438,4.170926517571885,319,626,3.9776119402985075,4.3059701492537314,134,0.0005045237709763288,-0.19600488747784084,-0.32835820895522394
901,Founding Fathers,4.378378378378378,4.517799352750809,296,309,4.548872180451128,4.586466165413534,133,0.0005007586682078488,-0.13942097437243106,-0.03759398496240607
463,Marilynne Robinson,3.6533018867924527,3.6865168539325843,424,890,4.015151515151516,4.3106060606060606,132,0.0004969935654393687,-0.03321496714013161,-0.29545454545454497
471,Alexandra Adornetto,3.4730941704035874,3.8405797101449277,446,207,4.015151515151516,3.787878787878788,132,0.0004969935654393687,-0.36748553974134035,0.22727272727272751
716,Richard Peck,3.9380053908355794,4.111111111111111,371,306,4.318181818181818,4.325757575757576,132,0.0004969935654393687,-0.17310572027553128,-0.007575757575757791
711,David Weber,3.9501779359430604,3.9440993788819876,281,161,4.212121212121212,4.0606060606060606,132,0.0004969935654393687,0.006078557061072853,0.15151515151515138
534,Amy Plum,3.937313432835821,3.9285714285714284,335,168,4.1893939393939394,4.0227272727272725,132,0.0004969935654393687,0.008742004264392644,0.16666666666666696
216,Chris Van Allsburg,3.9384057971014492,4.185522788203754,276,1865,4.0227272727272725,4.28030303030303,132,0.0004969935654393687,-0.24711699110230434,-0.2575757575757578
673,Samantha Shannon,3.6339285714285716,4.030487804878049,448,164,4.174242424242424,4.0606060606060606,132,0.0004969935654393687,-0.39655923344947697,0.11363636363636331
541,Laurie R. King,3.963963963963964,3.9615384615384617,555,156,4.393939393939394,4.007575757575758,132,0.0004969935654393687,0.002425502425502213,0.3863636363636358
607,Henry Miller,3.5789473684210527,3.625592417061611,684,211,4.143939393939394,3.8484848484848486,132,0.0004969935654393687,-0.04664504864055852,0.29545454545454497
722,Sidney Sheldon,3.207070707070707,3.7969094922737305,198,453,3.265151515151515,3.6666666666666665,132,0.0004969935654393687,-0.5898387852030234,-0.4015151515151514
166,Daniel Defoe,3.588390501319261,3.4488977955911824,2653,499,3.5606060606060606,3.522727272727273,132,0.0004969935654393687,0.13949270572807881,0.03787878787878762
141,Charles Dickens,3.8674698795180724,3.764396375328851,249,3421,3.7938931297709924,3.9923664122137406,131,0.0004932284626708886,0.10307350418922123,-0.1984732824427482
710,Sam Harris,3.8606271777003482,3.962962962962963,287,324,4.0534351145038165,4.129770992366412,131,0.0004932284626708886,-0.10233578526261455,-0.07633587786259532
814,David Brin,3.6394849785407724,3.9541284403669725,233,327,3.7938931297709924,4.1679389312977095,131,0.0004932284626708886,-0.3146434618262002,-0.3740458015267172
89,Alice Walker,4.111372265413126,3.9494949494949494,5531,198,4.595419847328245,3.9770992366412212,131,0.0004932284626708886,0.161877315918177,0.6183206106870234
525,Richard Castle,3.3477406679764243,3.574712643678161,509,174,3.6923076923076925,3.5923076923076924,130,0.0004894633599024085,-0.22697197570173655,0.10000000000000009
728,Ann Patchett,3.7390243902439027,3.563549160671463,410,417,3.9153846153846152,3.876923076923077,130,0.0004894633599024085,0.17547522957243977,0.038461538461538325
233,Marion Zimmer Bradley,4.071008403361344,3.8424242424242423,2380,165,4.530769230769231,3.923076923076923,130,0.0004894633599024085,0.228584160937102,0.6076923076923078
781,Jeffrey Archer,3.9198717948717947,3.6,312,190,4.093023255813954,3.5193798449612403,129,0.00048569825713392847,0.3198717948717946,0.5736434108527133
120,Greg Mortenson,3.5523751522533495,3.7011494252873565,3284,174,4.2015503875969,3.75968992248062,129,0.00048569825713392847,-0.14877427303400692,0.4418604651162794
679,Alfred Bester,3.950381679389313,4.089588377723971,262,413,4.069767441860465,4.286821705426356,129,0.00048569825713392847,-0.13920669833465826,-0.21705426356589097
729,Pat Conroy,4.011583011583012,4.0473684210526315,259,570,4.023255813953488,4.209302325581396,129,0.00048569825713392847,-0.03578540946961972,-0.1860465116279073
455,Nassim Nicholas Taleb,3.956896551724138,3.8014440433212995,232,554,4.186046511627907,4.286821705426356,129,0.00048569825713392847,0.15545250840283842,-0.1007751937984489
568,Iain Banks,3.778434268833087,4.0256410256410255,677,195,4.234375,4.0390625,128,0.0004819331543654484,-0.24720675680793835,0.1953125
879,Brad Thor,3.8346774193548385,4.011904761904762,248,168,4.0234375,4.0078125,128,0.0004819331543654484,-0.17722734254992334,0.015625
377,Morgan Matson,3.9117082533589254,4.021978021978022,521,273,4.1796875,4.1875,128,0.0004819331543654484,-0.11026976861909654,-0.0078125
290,Jennifer E. Smith,3.6375198728139906,3.5783132530120483,629,332,3.921875,3.640625,128,0.0004819331543654484,0.059206619801942306,0.28125
201,Robert T. Kiyosaki,3.501679731243001,3.670391061452514,893,179,3.9763779527559056,3.6377952755905514,127,0.00047816805159696835,-0.16871133020951312,0.3385826771653542
742,Patrick O'Brian,3.9479638009049776,4.1610738255033555,442,149,4.330708661417323,4.173228346456693,127,0.00047816805159696835,-0.2131100245983779,0.15748031496063053
709,Mary Higgins Clark,3.8793103448275863,3.7675675675675677,406,185,4.0,3.8897637795275593,127,0.00047816805159696835,0.11174277726001858,0.11023622047244075
820,Kristen Britain,4.0,4.150326797385621,245,153,4.277777777777778,4.126984126984127,126,0.0004744029488284883,-0.15032679738562127,0.15079365079365026
444,Dan Ariely,4.05892547660312,3.915,577,200,4.373015873015873,4.087301587301587,126,0.0004744029488284883,0.14392547660311994,0.2857142857142856
519,A.J. Jacobs,3.7044025157232703,3.74468085106383,318,705,4.056451612903226,4.129032258064516,124,0.00046687274329152817,-0.04027833534055958,-0.07258064516129004
527,John Fowles,3.8511627906976744,3.934306569343066,430,548,3.9193548387096775,4.314516129032258,124,0.00046687274329152817,-0.08314377864539146,-0.3951612903225805
453,Stephen E. Ambrose,4.372950819672131,4.202702702702703,732,222,4.395161290322581,4.129032258064516,124,0.00046687274329152817,0.17024811696942876,0.26612903225806495
199,Jared Diamond,3.952127659574468,3.952549889135255,188,2255,3.967741935483871,4.516129032258065,124,0.00046687274329152817,-0.00042222956078719065,-0.548387096774194
536,Rumiko Takahashi,4.102564102564102,4.116915422885572,234,402,4.203252032520325,4.040650406504065,123,0.0004631076405230481,-0.01435132032147024,0.16260162601625971
587,Candace Bushnell,3.0676328502415457,2.706422018348624,414,327,3.3333333333333335,3.089430894308943,123,0.0004631076405230481,0.3612108318929219,0.24390243902439046
950,James Rollins,3.9344262295081966,3.9649122807017543,244,171,4.105691056910569,4.121951219512195,123,0.0004631076405230481,-0.03048605119355763,-0.016260162601626327
404,Anne Tyler,3.689516129032258,3.820633850303439,248,1483,3.886178861788618,3.951219512195122,123,0.0004631076405230481,-0.13111772127118115,-0.06504065040650397
757,Karen Chance,3.716,4.046979865771812,250,149,4.122950819672131,4.032786885245901,122,0.000459342537754568,-0.3309798657718117,0.09016393442623016
1031,Conn Iggulden,4.1502890173410405,4.251968503937008,173,127,4.319672131147541,4.237704918032787,122,0.000459342537754568,-0.10167948659596782,0.08196721311475397
750,Alastair Reynolds,3.85978835978836,4.025,378,160,4.239669421487603,4.12396694214876,121,0.0004555774349860879,-0.16521164021164036,0.11570247933884303
1105,Gerald N. Lund,4.02054794520548,4.091603053435114,146,131,4.133333333333334,4.075,120,0.00045181233221760786,-0.07105510822963446,0.05833333333333357
948,Larry Correia,3.881057268722467,4.068493150684931,227,146,4.241666666666666,4.083333333333333,120,0.00045181233221760786,-0.1874358819624642,0.15833333333333321
1113,Dee Lestari,3.580246913580247,3.584507042253521,162,142,3.7583333333333333,3.6,120,0.00045181233221760786,-0.004260128673274188,0.15833333333333321
967,Clive Cussler,3.5987261146496814,3.5228426395939088,157,197,3.6333333333333333,3.591666666666667,120,0.00045181233221760786,0.07588347505577264,0.04166666666666652
554,Moira Young,3.834090909090909,3.691823899371069,440,159,4.25,3.691666666666667,120,0.00045181233221760786,0.14226700971983997,0.5583333333333331
887,Leigh Nichols,3.809659090909091,3.7665198237885464,352,227,3.908333333333333,3.975,120,0.00045181233221760786,0.04313926712054439,-0.06666666666666687
446,Rosamunde Pilcher,4.015639374425023,4.141176470588236,1087,170,4.508333333333334,4.141666666666667,120,0.00045181233221760786,-0.12553709616321296,0.36666666666666714
293,Francis Chan,4.064453125,4.088397790055248,512,181,4.283333333333333,4.141666666666667,120,0.00045181233221760786,-0.023944665055248393,0.1416666666666666
532,James A. Michener,3.9956521739130433,4.188026192703461,230,1069,4.125,4.475,120,0.00045181233221760786,-0.1923740187904177,-0.34999999999999964
677,Edward Rutherfurd,4.0,4.041666666666667,506,288,4.2,4.175,120,0.00045181233221760786,-0.04166666666666696,0.025000000000000355
104,Daphne du Maurier,3.850467289719626,4.14218009478673,214,4220,3.907563025210084,4.5210084033613445,119,0.0004480472294491278,-0.29171280506710406,-0.6134453781512605
683,Joseph Campbell,4.263698630136986,4.196078431372549,292,612,4.470588235294118,4.470588235294118,119,0.0004480472294491278,0.0676201987644367,0.0
846,Sara Donati,3.9130434782608696,4.136054421768708,322,147,4.361344537815126,4.126050420168068,119,0.0004480472294491278,-0.223010943507838,0.235294117647058
363,Tess Gerritsen,3.9303482587064678,3.92984693877551,201,784,4.008403361344538,4.235294117647059,119,0.0004480472294491278,0.0005013199309575889,-0.2268907563025211
485,Terry Brooks,3.569428238039673,3.6742424242424243,857,264,3.9411764705882355,3.9831932773109244,119,0.0004480472294491278,-0.10481418620275118,-0.042016806722688926
55,Alexandre Dumas,4.198032428493351,3.8527918781725887,5489,197,4.52542372881356,3.8983050847457625,118,0.00044428212668064774,0.34524055032076184,0.6271186440677972
589,Tami Hoag,4.10062893081761,3.835227272727273,159,528,4.17948717948718,4.188034188034188,117,0.0004405170239121677,0.2654016580903371,-0.008547008547008517
481,Kate Atkinson,3.926984126984127,3.707196029776675,315,806,4.094017094017094,4.042735042735043,117,0.0004405170239121677,0.21978809720745174,0.0512820512820511
530,Emma Straub,3.0674448767833984,3.4285714285714284,771,336,3.358974358974359,3.4786324786324787,117,0.0004405170239121677,-0.36112655178803,-0.11965811965811968
558,John Jakes,3.973977695167286,4.058588548601864,269,751,4.068376068376068,4.3076923076923075,117,0.0004405170239121677,-0.08461085343457775,-0.23931623931623935
415,Colum McCann,3.841357537490134,3.7746031746031745,1267,315,4.196581196581197,3.7606837606837606,117,0.0004405170239121677,0.06675436288695957,0.4358974358974361
115,Augusten Burroughs,3.3674698795180724,3.5051020408163267,166,3724,3.3793103448275863,4.318965517241379,116,0.0004367519211436876,-0.13763216129825429,-0.9396551724137927
580,Mary Karr,3.871060171919771,3.7533783783783785,698,296,4.232758620689655,4.025862068965517,116,0.0004367519211436876,0.1176817935413923,0.2068965517241379
447,Doreen Cronin,4.074509803921568,4.154949784791966,255,697,4.198275862068965,4.293103448275862,116,0.0004367519211436876,-0.0804399808703975,-0.0948275862068968
715,William Shakespeare,3.622137404580153,3.853932584269663,262,534,3.706896551724138,3.956896551724138,116,0.0004367519211436876,-0.2317951796895099,-0.25
560,Bill Bryson,3.811036789297659,3.9846153846153847,598,390,3.9051724137931036,4.008620689655173,116,0.0004367519211436876,-0.1735785953177258,-0.10344827586206895
546,Thomas Pynchon,3.8619246861924688,3.6471354166666665,239,768,4.026086956521739,4.130434782608695,115,0.00043298681837520756,0.21478926952580224,-0.10434782608695592
1071,Drew Karpyshyn,4.042857142857143,3.933333333333333,140,120,4.121739130434783,3.9217391304347826,115,0.00043298681837520756,0.10952380952380958,0.20000000000000018
772,Michelle Moran,3.8537414965986394,4.051136363636363,294,176,4.147826086956521,4.226086956521739,115,0.00043298681837520756,-0.1973948670377239,-0.07826086956521738
562,Tom Rob Smith,3.9712556732223905,3.7153284671532845,661,137,4.339130434782609,3.7043478260869565,115,0.00043298681837520756,0.255927206069106,0.6347826086956525
702,Heather Brewer,3.762114537444934,3.909090909090909,227,165,3.956140350877193,3.9649122807017543,114,0.0004292217156067275,-0.14697637164597532,-0.008771929824561209
611,Julie James,3.8075471698113206,3.8541666666666665,265,192,3.9646017699115044,4.0265486725663715,113,0.00042545661283824743,-0.04661949685534594,-0.06194690265486713
706,Daniel Silva,4.259574468085106,3.958230958230958,235,407,4.353982300884955,4.247787610619469,113,0.00042545661283824743,0.3013435098541484,0.106194690265486
808,P.D. James,3.9755244755244754,4.07563025210084,286,238,4.20353982300885,4.150442477876106,113,0.00042545661283824743,-0.10010577657636466,0.05309734513274389
375,Brené Brown,4.1186868686868685,4.142857142857143,396,406,4.407079646017699,4.469026548672566,113,0.00042545661283824743,-0.02417027417027473,-0.06194690265486713
123,Maya Angelou,4.047603521356375,4.132701421800948,3067,211,4.589285714285714,4.1875,112,0.0004216915100697674,-0.08509790044457333,0.4017857142857144
26,Philip Pullman,3.7196261682242993,3.885986328125,214,8192,3.8035714285714284,4.544642857142857,112,0.0004216915100697674,-0.16636015990070074,-0.7410714285714284
797,Judith McNaught,4.026041666666667,4.031847133757962,192,157,4.225225225225225,4.009009009009009,111,0.0004179264073012873,-0.005805467091295036,0.21621621621621578
302,Rachel Cohn,3.5901386748844377,3.6545064377682404,649,466,3.828828828828829,3.828828828828829,111,0.0004179264073012873,-0.06436776288380264,0.0
314,Ruta Sepetys,4.2575574365175335,4.007692307692308,827,260,4.5181818181818185,4.036363636363636,110,0.0004141613045328072,0.24986512882522582,0.48181818181818237
698,Anna Carey,3.5704918032786885,3.735294117647059,305,136,3.8727272727272726,3.7636363636363637,110,0.0004141613045328072,-0.16480231436837034,0.1090909090909089
520,Chris Colfer,3.9132231404958677,4.112903225806452,242,124,4.290909090909091,4.118181818181818,110,0.0004141613045328072,-0.19968008531058423,0.17272727272727284
773,Kaye Gibbons,3.74025974025974,3.5630026809651474,385,373,4.009090909090909,3.7,110,0.0004141613045328072,0.1772570592945928,0.30909090909090864
422,Alan Brennert,4.037291462217861,3.8836206896551726,1019,232,4.427272727272728,4.045454545454546,110,0.0004141613045328072,0.15367077256268846,0.38181818181818183
737,Dr. Seuss,4.027777777777778,4.0487179487179485,252,390,3.853211009174312,3.9357798165137616,109,0.00041039620176432713,-0.020940170940170866,-0.08256880733944971
823,Lisa Lutz,3.8289473684210527,4.195945945945946,304,148,4.26605504587156,4.26605504587156,109,0.00041039620176432713,-0.36699857752489295,0.0
854,Richard Russo,4.0855614973262036,3.906906906906907,374,333,4.220183486238532,4.165137614678899,109,0.00041039620176432713,0.17865459041929643,0.05504587155963225
242,Kody Keplinger,3.704194260485651,3.4705882352941178,906,187,4.018348623853211,3.477064220183486,109,0.00041039620176432713,0.23360602519153328,0.5412844036697253
548,Tucker Max,3.2474402730375425,3.4427083333333335,586,192,4.08256880733945,3.596330275229358,109,0.00041039620176432713,-0.19526806029579102,0.4862385321100917
872,Ina Garten,4.2439024390243905,4.360759493670886,246,158,4.462962962962963,4.444444444444445,108,0.0004066310989958471,-0.11685705464649576,0.018518518518518157
831,John Saul,3.681547619047619,3.730088495575221,336,226,3.9074074074074074,3.787037037037037,108,0.0004066310989958471,-0.048540876527602084,0.12037037037037024
258,Alice Clayton,4.082802547770701,3.982959641255605,157,1115,4.166666666666667,4.435185185185185,108,0.0004066310989958471,0.09984290651509564,-0.26851851851851816
759,Kass Morgan,3.437246963562753,3.672268907563025,247,119,3.8333333333333335,3.685185185185185,108,0.0004066310989958471,-0.23502194400027188,0.14814814814814836
267,Chris Bohjalian,3.8606645230439445,3.5137614678899083,1866,327,3.935185185185185,3.6481481481481484,108,0.0004066310989958471,0.3469030551540362,0.28703703703703676
888,Lynsay Sands,4.09375,3.9517241379310346,128,145,4.157407407407407,4.138888888888889,108,0.0004066310989958471,0.1420258620689654,0.018518518518518157
128,Frances Mayes,3.642436149312377,3.6986301369863015,2545,146,4.205607476635514,3.7289719626168223,107,0.000402865996227367,-0.05619398767392436,0.47663551401869153
707,Shelly Crane,4.008875739644971,4.257142857142857,338,140,4.345794392523365,4.214953271028038,107,0.000402865996227367,-0.24826711749788632,0.1308411214953269
402,V.E. Schwab,4.138059701492537,3.8906009244992297,268,649,4.242990654205608,4.345794392523365,107,0.000402865996227367,0.24745877699330743,-0.10280373831775691
614,Elizabeth Berg,3.94,3.5925925925925926,200,675,4.02803738317757,3.94392523364486,107,0.000402865996227367,0.3474074074074074,0.08411214953270996
246,Susanna Clarke,3.73745002221235,3.8265895953757227,2251,173,4.663551401869159,3.878504672897196,107,0.000402865996227367,-0.08913957316337262,0.7850467289719631
469,C.S. Lewis,3.8293706293706293,4.037037037037037,715,378,4.028301886792453,4.132075471698113,106,0.00039910089345888695,-0.20766640766640787,-0.10377358490566024
211,Corrie ten Boom,4.413853317811409,4.365714285714286,1718,175,4.735849056603773,4.30188679245283,106,0.00039910089345888695,0.04813903209712311,0.4339622641509431
193,Tammara Webber,4.034638554216867,3.9934640522875817,1328,153,4.471698113207547,4.009433962264151,106,0.00039910089345888695,0.04117450192928551,0.4622641509433967
640,Else Holmelund Minarik,4.173076923076923,4.224390243902439,676,205,4.39622641509434,4.2924528301886795,106,0.00039910089345888695,-0.051313320825515873,0.10377358490566024
622,Pseudonymous Bosch,3.878504672897196,3.951388888888889,321,144,4.254716981132075,4.047169811320755,106,0.00039910089345888695,-0.0728842159916927,0.2075471698113205
126,L. Frank Baum,3.94381679389313,3.723404255319149,3275,141,4.180952380952381,3.761904761904762,105,0.0003953357906904069,0.22041253857398102,0.41904761904761934
407,Kendare Blake,3.7466666666666666,3.8661971830985915,450,142,4.257142857142857,3.876190476190476,105,0.0003953357906904069,-0.11953051643192492,0.38095238095238093
106,Stephen R. Covey,3.770381090207429,3.924137931034483,2073,145,4.352380952380952,3.914285714285714,105,0.0003953357906904069,-0.15375684082705376,0.43809523809523787
405,Craig Thompson,4.041379310344827,4.076923076923077,725,234,4.3428571428571425,4.133333333333334,105,0.0003953357906904069,-0.035543766578249425,0.20952380952380878
85,Herman Melville,3.436539414972732,3.8465608465608465,4034,378,3.9423076923076925,4.144230769230769,104,0.00039157068792192683,-0.41002143158811455,-0.20192307692307665
411,Zadie Smith,3.6589259796806965,3.1390728476821192,1378,151,4.221153846153846,3.173076923076923,104,0.00039157068792192683,0.5198531319985773,1.048076923076923
593,Jim Gaffigan,3.6243654822335025,3.5642201834862384,591,218,3.875,3.6538461538461537,104,0.00039157068792192683,0.06014529874726415,0.22115384615384626
256,Sharon Creech,3.889173606662396,3.99009900990099,1561,303,4.096153846153846,3.9711538461538463,104,0.00039157068792192683,-0.10092540323859422,0.12499999999999956
800,Charlaine Harris,3.5813953488372094,3.706122448979592,215,245,3.6990291262135924,3.8932038834951457,103,0.00038780558515344677,-0.12472710014238242,-0.1941747572815533
819,Jonathan Lethem,3.8265060240963855,3.7714285714285714,415,315,4.12621359223301,4.087378640776699,103,0.00038780558515344677,0.055077452667814164,0.03883495145631066
930,Owen  West,3.4833948339483394,3.5913461538461537,271,208,3.6990291262135924,3.6601941747572817,103,0.00038780558515344677,-0.10795131989781437,0.03883495145631066
515,Alice Hoffman,3.7960954446854664,3.5673981191222572,461,638,3.9902912621359223,3.766990291262136,103,0.00038780558515344677,0.2286973255632092,0.2233009708737863
863,Alison Croggon,3.9148936170212765,3.9936305732484074,235,157,4.184466019417476,4.038834951456311,103,0.00038780558515344677,-0.07873695622713095,0.14563106796116543
367,R.L. Mathewson,3.950773558368495,4.144827586206897,711,145,4.427184466019417,4.233009708737864,103,0.00038780558515344677,-0.19405402783840175,0.1941747572815533
479,Dashiell Hammett,3.8737373737373737,3.84928716904277,198,982,4.019417475728155,4.281553398058253,103,0.00038780558515344677,0.024450204694603794,-0.2621359223300974
450,Tom Wolfe,3.831887201735358,4.239858906525574,922,567,3.9223300970873787,4.262135922330097,103,0.00038780558515344677,-0.40797170479021583,-0.33980582524271874
